Date,Rt_EpiNow,County
1/18/2023,1.091670382,McCormick
1/19/2023,1.078464545,McCormick
1/20/2023,1.060354932,McCormick
1/21/2023,1.034635975,McCormick
1/22/2023,1.009359589,McCormick
1/23/2023,0.980267276,McCormick
1/24/2023,0.952610939,McCormick
1/25/2023,0.929240776,McCormick
1/26/2023,0.912591259,McCormick
1/27/2023,0.902605107,McCormick
1/28/2023,0.898879952,McCormick
1/29/2023,0.900919083,McCormick
1/30/2023,0.907187218,McCormick
1/31/2023,0.916435867,McCormick
2/1/2023,0.932630365,McCormick
2/2/2023,0.948434385,McCormick
2/3/2023,0.965149129,McCormick
2/4/2023,0.983451845,McCormick
2/5/2023,0.994381548,McCormick
2/6/2023,0.999167399,McCormick
2/7/2023,0.995672892,McCormick
2/8/2023,0.984731284,McCormick
2/9/2023,0.963851903,McCormick
2/10/2023,0.93453617,McCormick
2/11/2023,0.899011719,McCormick
2/12/2023,0.86142327,McCormick
2/13/2023,0.821942846,McCormick
2/14/2023,0.779454579,McCormick
2/15/2023,0.735446285,McCormick
2/16/2023,0.690981025,McCormick
2/17/2023,0.651544229,McCormick
2/18/2023,0.617991199,McCormick
2/19/2023,0.58827003,McCormick
2/20/2023,0.558486957,McCormick
2/21/2023,0.529645937,McCormick
2/22/2023,0.502952484,McCormick
2/23/2023,0.481516637,McCormick
2/24/2023,0.462808755,McCormick
2/25/2023,0.44775165,McCormick
2/26/2023,0.437250525,McCormick
2/27/2023,0.432427518,McCormick
2/28/2023,0.431169985,McCormick
3/1/2023,0.434686435,McCormick
3/2/2023,0.435477339,McCormick
3/3/2023,0.434003838,McCormick
3/4/2023,0.427806705,McCormick
3/5/2023,0.426924765,McCormick
3/6/2023,0.428321171,McCormick
3/7/2023,0.430087301,McCormick
3/8/2023,0.431081036,McCormick
3/9/2023,0.431511795,McCormick
3/10/2023,0.427498602,McCormick
3/11/2023,0.42302613,McCormick
3/12/2023,0.418076182,McCormick
3/13/2023,0.416962314,McCormick
3/14/2023,0.411665158,McCormick
3/15/2023,0.406943415,McCormick
6/1/2020,1.048603564,Newberry
6/2/2020,1.067992523,Newberry
6/3/2020,1.073009981,Newberry
6/4/2020,1.081591246,Newberry
6/5/2020,1.081297937,Newberry
6/6/2020,1.08218836,Newberry
6/7/2020,1.087810468,Newberry
6/8/2020,1.113665996,Newberry
6/9/2020,1.153871552,Newberry
6/10/2020,1.203668858,Newberry
6/11/2020,1.258050286,Newberry
6/12/2020,1.315038356,Newberry
6/13/2020,1.378476834,Newberry
6/14/2020,1.447083099,Newberry
6/15/2020,1.511286965,Newberry
6/16/2020,1.565657938,Newberry
6/17/2020,1.591034329,Newberry
6/18/2020,1.591514475,Newberry
6/19/2020,1.56989761,Newberry
6/20/2020,1.529607504,Newberry
6/21/2020,1.475212736,Newberry
6/22/2020,1.412514838,Newberry
6/23/2020,1.338191219,Newberry
6/24/2020,1.262508749,Newberry
6/25/2020,1.189578111,Newberry
6/26/2020,1.124743289,Newberry
6/27/2020,1.069700453,Newberry
6/28/2020,1.03484724,Newberry
6/29/2020,1.010837314,Newberry
6/30/2020,0.995370629,Newberry
7/1/2020,0.988879613,Newberry
7/2/2020,0.994125793,Newberry
7/3/2020,1.004675321,Newberry
7/4/2020,1.030138239,Newberry
7/5/2020,1.058439189,Newberry
7/6/2020,1.088869503,Newberry
7/7/2020,1.120496336,Newberry
7/8/2020,1.14465227,Newberry
7/9/2020,1.162924225,Newberry
7/10/2020,1.174113419,Newberry
7/11/2020,1.175985306,Newberry
7/12/2020,1.168914989,Newberry
7/13/2020,1.151614345,Newberry
7/14/2020,1.123609403,Newberry
7/15/2020,1.092439916,Newberry
7/16/2020,1.058623866,Newberry
7/17/2020,1.025968693,Newberry
7/18/2020,0.99606379,Newberry
7/19/2020,0.971330203,Newberry
7/20/2020,0.946769527,Newberry
7/21/2020,0.92824923,Newberry
7/22/2020,0.915641458,Newberry
7/23/2020,0.905760471,Newberry
7/24/2020,0.898747353,Newberry
7/25/2020,0.890631715,Newberry
7/26/2020,0.883024524,Newberry
7/27/2020,0.871716101,Newberry
7/28/2020,0.859821345,Newberry
7/29/2020,0.845704192,Newberry
7/30/2020,0.832143201,Newberry
7/31/2020,0.815564463,Newberry
8/1/2020,0.795778402,Newberry
8/2/2020,0.778062883,Newberry
8/3/2020,0.763309592,Newberry
8/4/2020,0.749982639,Newberry
8/5/2020,0.739355043,Newberry
8/6/2020,0.733506941,Newberry
8/7/2020,0.730327423,Newberry
8/8/2020,0.730674889,Newberry
8/9/2020,0.733373319,Newberry
8/10/2020,0.740210731,Newberry
8/11/2020,0.753917957,Newberry
8/12/2020,0.767021897,Newberry
8/13/2020,0.784491423,Newberry
8/14/2020,0.805560967,Newberry
8/15/2020,0.832432576,Newberry
8/16/2020,0.865734287,Newberry
8/17/2020,0.905779219,Newberry
8/18/2020,0.949952778,Newberry
8/19/2020,0.999875416,Newberry
8/20/2020,1.051988366,Newberry
8/21/2020,1.107219485,Newberry
8/22/2020,1.154663058,Newberry
8/23/2020,1.195739619,Newberry
8/24/2020,1.227675634,Newberry
8/25/2020,1.246808982,Newberry
8/26/2020,1.25006752,Newberry
8/27/2020,1.235872164,Newberry
8/28/2020,1.205705571,Newberry
8/29/2020,1.16538181,Newberry
8/30/2020,1.120545719,Newberry
8/31/2020,1.077995537,Newberry
9/1/2020,1.050176007,Newberry
9/2/2020,1.029915234,Newberry
9/3/2020,1.0235219,Newberry
9/4/2020,1.02763363,Newberry
9/5/2020,1.048107925,Newberry
9/6/2020,1.075404319,Newberry
9/7/2020,1.117137832,Newberry
9/8/2020,1.169144013,Newberry
9/9/2020,1.214627899,Newberry
9/10/2020,1.252551309,Newberry
9/11/2020,1.27093693,Newberry
9/12/2020,1.269711097,Newberry
9/13/2020,1.249880879,Newberry
9/14/2020,1.214355086,Newberry
9/15/2020,1.164758154,Newberry
9/16/2020,1.107954703,Newberry
9/17/2020,1.053689203,Newberry
9/18/2020,1.008484471,Newberry
9/19/2020,0.983523744,Newberry
9/20/2020,0.97877055,Newberry
9/21/2020,0.987947006,Newberry
9/22/2020,1.01273085,Newberry
9/23/2020,1.047902643,Newberry
9/24/2020,1.09424575,Newberry
9/25/2020,1.144772103,Newberry
9/26/2020,1.194990807,Newberry
9/27/2020,1.23068447,Newberry
9/28/2020,1.238359337,Newberry
9/29/2020,1.218192159,Newberry
9/30/2020,1.174562286,Newberry
10/1/2020,1.108053661,Newberry
10/2/2020,1.028387417,Newberry
10/3/2020,0.945277392,Newberry
10/4/2020,0.863254993,Newberry
10/5/2020,0.792194849,Newberry
10/6/2020,0.734882204,Newberry
10/7/2020,0.696925755,Newberry
10/8/2020,0.675843139,Newberry
10/9/2020,0.671097327,Newberry
10/10/2020,0.680749244,Newberry
10/11/2020,0.702002883,Newberry
10/12/2020,0.741159891,Newberry
10/13/2020,0.790714645,Newberry
10/14/2020,0.847842031,Newberry
10/15/2020,0.911579552,Newberry
10/16/2020,0.975694792,Newberry
10/17/2020,1.03745955,Newberry
10/18/2020,1.091588219,Newberry
10/19/2020,1.135005259,Newberry
10/20/2020,1.166798338,Newberry
10/21/2020,1.188205621,Newberry
10/22/2020,1.196957164,Newberry
10/23/2020,1.200160862,Newberry
10/24/2020,1.197129495,Newberry
10/25/2020,1.192062353,Newberry
10/26/2020,1.176533134,Newberry
10/27/2020,1.158672131,Newberry
10/28/2020,1.142112312,Newberry
10/29/2020,1.125242547,Newberry
10/30/2020,1.114493497,Newberry
10/31/2020,1.105683359,Newberry
11/1/2020,1.10328816,Newberry
11/2/2020,1.103211229,Newberry
11/3/2020,1.108059256,Newberry
11/4/2020,1.114680119,Newberry
11/5/2020,1.123866545,Newberry
11/6/2020,1.135974762,Newberry
11/7/2020,1.140464527,Newberry
11/8/2020,1.13586281,Newberry
11/9/2020,1.12301399,Newberry
11/10/2020,1.097571055,Newberry
11/11/2020,1.058543988,Newberry
11/12/2020,1.014303989,Newberry
11/13/2020,0.96283065,Newberry
11/14/2020,0.906721079,Newberry
11/15/2020,0.855032687,Newberry
11/16/2020,0.810699468,Newberry
11/17/2020,0.775850568,Newberry
11/18/2020,0.75315962,Newberry
11/19/2020,0.746504354,Newberry
11/20/2020,0.754995813,Newberry
11/21/2020,0.781611964,Newberry
11/22/2020,0.823815216,Newberry
11/23/2020,0.881742109,Newberry
11/24/2020,0.952910866,Newberry
11/25/2020,1.03164573,Newberry
11/26/2020,1.114736883,Newberry
11/27/2020,1.195145913,Newberry
11/28/2020,1.273381565,Newberry
11/29/2020,1.331692658,Newberry
11/30/2020,1.368707603,Newberry
12/1/2020,1.380764839,Newberry
12/2/2020,1.373583206,Newberry
12/3/2020,1.354889522,Newberry
12/4/2020,1.324767543,Newberry
12/5/2020,1.288011616,Newberry
12/6/2020,1.245391911,Newberry
12/7/2020,1.20382184,Newberry
12/8/2020,1.160927829,Newberry
12/9/2020,1.119356556,Newberry
12/10/2020,1.078987955,Newberry
12/11/2020,1.039361459,Newberry
12/12/2020,1.0007019,Newberry
12/13/2020,0.961610047,Newberry
12/14/2020,0.922918246,Newberry
12/15/2020,0.8889282,Newberry
12/16/2020,0.861593729,Newberry
12/17/2020,0.840912648,Newberry
12/18/2020,0.832357385,Newberry
12/19/2020,0.837917427,Newberry
12/20/2020,0.857434448,Newberry
12/21/2020,0.888109701,Newberry
12/22/2020,0.933548913,Newberry
12/23/2020,0.995101513,Newberry
12/24/2020,1.069979122,Newberry
12/25/2020,1.147788149,Newberry
12/26/2020,1.227469917,Newberry
12/27/2020,1.297808068,Newberry
12/28/2020,1.351355674,Newberry
12/29/2020,1.374889776,Newberry
12/30/2020,1.371807393,Newberry
12/31/2020,1.340859455,Newberry
1/1/2021,1.286267488,Newberry
1/2/2021,1.217845051,Newberry
1/3/2021,1.1473067,Newberry
1/4/2021,1.075455435,Newberry
1/5/2021,1.011225777,Newberry
1/6/2021,0.957097865,Newberry
1/7/2021,0.917533014,Newberry
1/8/2021,0.893206845,Newberry
1/9/2021,0.880749495,Newberry
1/10/2021,0.87831058,Newberry
1/11/2021,0.882992161,Newberry
1/12/2021,0.89109499,Newberry
1/13/2021,0.899008464,Newberry
1/14/2021,0.904027583,Newberry
1/15/2021,0.903808709,Newberry
1/16/2021,0.901683209,Newberry
1/17/2021,0.895685325,Newberry
1/18/2021,0.887684152,Newberry
1/19/2021,0.879535115,Newberry
1/20/2021,0.874399792,Newberry
1/21/2021,0.874296217,Newberry
1/22/2021,0.876882658,Newberry
1/23/2021,0.88615924,Newberry
1/24/2021,0.903300787,Newberry
1/25/2021,0.924774787,Newberry
1/26/2021,0.948577494,Newberry
1/27/2021,0.970146873,Newberry
1/28/2021,0.986738587,Newberry
1/29/2021,1.00213636,Newberry
1/30/2021,1.011924582,Newberry
1/31/2021,1.01171535,Newberry
2/1/2021,1.005228622,Newberry
2/2/2021,0.994712158,Newberry
2/3/2021,0.984533363,Newberry
2/4/2021,0.977461415,Newberry
2/5/2021,0.97366375,Newberry
2/6/2021,0.974782863,Newberry
2/7/2021,0.982509622,Newberry
2/8/2021,0.996879557,Newberry
2/9/2021,1.020832691,Newberry
2/10/2021,1.048754572,Newberry
2/11/2021,1.074250879,Newberry
2/12/2021,1.091136204,Newberry
2/13/2021,1.098801641,Newberry
2/14/2021,1.090469433,Newberry
2/15/2021,1.071932043,Newberry
2/16/2021,1.035655593,Newberry
2/17/2021,0.986332382,Newberry
2/18/2021,0.925371453,Newberry
2/19/2021,0.861292366,Newberry
2/20/2021,0.801014057,Newberry
2/21/2021,0.747551603,Newberry
2/22/2021,0.700305734,Newberry
2/23/2021,0.665395552,Newberry
2/24/2021,0.644411434,Newberry
2/25/2021,0.634850408,Newberry
2/26/2021,0.636796871,Newberry
2/27/2021,0.653534387,Newberry
2/28/2021,0.681972245,Newberry
3/1/2021,0.723524691,Newberry
3/2/2021,0.773408539,Newberry
3/3/2021,0.833589938,Newberry
3/4/2021,0.897154362,Newberry
3/5/2021,0.961281182,Newberry
3/6/2021,1.021997234,Newberry
3/7/2021,1.076133123,Newberry
3/8/2021,1.120223194,Newberry
3/9/2021,1.152327754,Newberry
3/10/2021,1.169749886,Newberry
3/11/2021,1.173295584,Newberry
3/12/2021,1.161373733,Newberry
3/13/2021,1.142041964,Newberry
3/14/2021,1.108306318,Newberry
3/15/2021,1.06697409,Newberry
3/16/2021,1.028992054,Newberry
3/17/2021,0.988036114,Newberry
3/18/2021,0.949007979,Newberry
3/19/2021,0.913827589,Newberry
3/20/2021,0.883749984,Newberry
3/21/2021,0.85516221,Newberry
3/22/2021,0.828934557,Newberry
3/23/2021,0.809176463,Newberry
3/24/2021,0.793394546,Newberry
3/25/2021,0.785917125,Newberry
3/26/2021,0.784000004,Newberry
3/27/2021,0.787504757,Newberry
3/28/2021,0.79569167,Newberry
3/29/2021,0.807047465,Newberry
3/30/2021,0.821943817,Newberry
3/31/2021,0.843002089,Newberry
4/1/2021,0.867523235,Newberry
4/2/2021,0.899975854,Newberry
4/3/2021,0.932518853,Newberry
4/4/2021,0.964930408,Newberry
4/5/2021,0.993584468,Newberry
4/6/2021,1.025547498,Newberry
4/7/2021,1.056099515,Newberry
4/8/2021,1.077877347,Newberry
4/9/2021,1.103044792,Newberry
4/10/2021,1.126242759,Newberry
4/11/2021,1.147568355,Newberry
4/12/2021,1.159843632,Newberry
4/13/2021,1.171720083,Newberry
4/14/2021,1.182268555,Newberry
4/15/2021,1.198943886,Newberry
4/16/2021,1.213703797,Newberry
4/17/2021,1.230340152,Newberry
4/18/2021,1.245372841,Newberry
4/19/2021,1.257542739,Newberry
4/20/2021,1.26078201,Newberry
4/21/2021,1.258005349,Newberry
4/22/2021,1.247898342,Newberry
4/23/2021,1.222294393,Newberry
4/24/2021,1.182187321,Newberry
4/25/2021,1.128674163,Newberry
4/26/2021,1.07299091,Newberry
4/27/2021,1.015516112,Newberry
4/28/2021,0.954294263,Newberry
4/29/2021,0.893730644,Newberry
4/30/2021,0.839769448,Newberry
5/1/2021,0.798275617,Newberry
5/2/2021,0.770131858,Newberry
5/3/2021,0.754174561,Newberry
5/4/2021,0.750710836,Newberry
5/5/2021,0.756751934,Newberry
5/6/2021,0.771826136,Newberry
5/7/2021,0.792996082,Newberry
5/8/2021,0.817318309,Newberry
5/9/2021,0.844668304,Newberry
5/10/2021,0.868333578,Newberry
5/11/2021,0.888264829,Newberry
5/12/2021,0.898931404,Newberry
5/13/2021,0.894066689,Newberry
5/14/2021,0.883656504,Newberry
5/15/2021,0.863856607,Newberry
5/16/2021,0.838487642,Newberry
5/17/2021,0.807715411,Newberry
5/18/2021,0.775438202,Newberry
5/19/2021,0.742682233,Newberry
5/20/2021,0.710920521,Newberry
5/21/2021,0.683365036,Newberry
5/22/2021,0.66014462,Newberry
5/23/2021,0.641899664,Newberry
5/24/2021,0.623673096,Newberry
5/25/2021,0.604456262,Newberry
5/26/2021,0.586729218,Newberry
5/27/2021,0.567430052,Newberry
5/28/2021,0.546106137,Newberry
5/29/2021,0.52892772,Newberry
5/30/2021,0.516918047,Newberry
5/31/2021,0.5046867,Newberry
6/1/2021,0.496558619,Newberry
6/2/2021,0.493828698,Newberry
6/3/2021,0.498436323,Newberry
6/4/2021,0.514706301,Newberry
6/5/2021,0.540609164,Newberry
6/6/2021,0.576610946,Newberry
6/7/2021,0.625275812,Newberry
6/8/2021,0.687426238,Newberry
6/9/2021,0.763088906,Newberry
6/10/2021,0.842681938,Newberry
6/11/2021,0.925378606,Newberry
6/12/2021,1.004759178,Newberry
6/13/2021,1.074371473,Newberry
6/14/2021,1.134385687,Newberry
6/15/2021,1.179455589,Newberry
6/16/2021,1.219324432,Newberry
6/17/2021,1.241519066,Newberry
6/18/2021,1.258941102,Newberry
6/19/2021,1.277312156,Newberry
6/20/2021,1.287188395,Newberry
6/21/2021,1.290715324,Newberry
6/22/2021,1.295721901,Newberry
6/23/2021,1.304732792,Newberry
6/24/2021,1.309351252,Newberry
6/25/2021,1.315112666,Newberry
6/26/2021,1.311569885,Newberry
6/27/2021,1.309247838,Newberry
6/28/2021,1.298265098,Newberry
6/29/2021,1.275627998,Newberry
6/30/2021,1.2475275,Newberry
7/1/2021,1.214807124,Newberry
7/2/2021,1.177911626,Newberry
7/3/2021,1.14777624,Newberry
7/4/2021,1.126924649,Newberry
7/5/2021,1.104571072,Newberry
7/6/2021,1.079335009,Newberry
7/7/2021,1.066778511,Newberry
7/8/2021,1.057657749,Newberry
7/9/2021,1.067517837,Newberry
7/10/2021,1.094042937,Newberry
7/11/2021,1.134180029,Newberry
7/12/2021,1.185931589,Newberry
7/13/2021,1.256067189,Newberry
7/14/2021,1.332069977,Newberry
7/15/2021,1.419278282,Newberry
7/16/2021,1.513763671,Newberry
7/17/2021,1.612168132,Newberry
7/18/2021,1.717619055,Newberry
7/19/2021,1.82141284,Newberry
7/20/2021,1.905746086,Newberry
7/21/2021,1.966246903,Newberry
7/22/2021,2.002175254,Newberry
7/23/2021,2.006953742,Newberry
7/24/2021,1.975871966,Newberry
7/25/2021,1.916022013,Newberry
7/26/2021,1.827022039,Newberry
7/27/2021,1.716549589,Newberry
7/28/2021,1.599500387,Newberry
7/29/2021,1.48017491,Newberry
7/30/2021,1.368259354,Newberry
7/31/2021,1.26952481,Newberry
8/1/2021,1.185593192,Newberry
8/2/2021,1.11946092,Newberry
8/3/2021,1.070243918,Newberry
8/4/2021,1.037666345,Newberry
8/5/2021,1.018600251,Newberry
8/6/2021,1.015950574,Newberry
8/7/2021,1.025127627,Newberry
8/8/2021,1.043131295,Newberry
8/9/2021,1.065989497,Newberry
8/10/2021,1.09153899,Newberry
8/11/2021,1.121207247,Newberry
8/12/2021,1.150399378,Newberry
8/13/2021,1.174340381,Newberry
8/14/2021,1.192468817,Newberry
8/15/2021,1.208744204,Newberry
8/16/2021,1.219303326,Newberry
8/17/2021,1.224960975,Newberry
8/18/2021,1.223528984,Newberry
8/19/2021,1.220089681,Newberry
8/20/2021,1.209575504,Newberry
8/21/2021,1.19827285,Newberry
8/22/2021,1.182515966,Newberry
8/23/2021,1.162398188,Newberry
8/24/2021,1.138060275,Newberry
8/25/2021,1.11064455,Newberry
8/26/2021,1.082576392,Newberry
8/27/2021,1.053348911,Newberry
8/28/2021,1.028362117,Newberry
8/29/2021,1.002723762,Newberry
8/30/2021,0.979009119,Newberry
8/31/2021,0.96027461,Newberry
9/1/2021,0.947340223,Newberry
9/2/2021,0.941812318,Newberry
9/3/2021,0.940866915,Newberry
9/4/2021,0.938919351,Newberry
9/5/2021,0.941242155,Newberry
9/6/2021,0.944744856,Newberry
9/7/2021,0.94373947,Newberry
9/8/2021,0.94250912,Newberry
9/9/2021,0.936686162,Newberry
9/10/2021,0.925728849,Newberry
9/11/2021,0.909551336,Newberry
9/12/2021,0.890570026,Newberry
9/13/2021,0.868880425,Newberry
9/14/2021,0.852301445,Newberry
9/15/2021,0.837547999,Newberry
9/16/2021,0.825002283,Newberry
9/17/2021,0.820516529,Newberry
9/18/2021,0.824056525,Newberry
9/19/2021,0.830447604,Newberry
9/20/2021,0.844362174,Newberry
9/21/2021,0.862731798,Newberry
9/22/2021,0.882602101,Newberry
9/23/2021,0.901109503,Newberry
9/24/2021,0.914631218,Newberry
9/25/2021,0.920848333,Newberry
9/26/2021,0.920093708,Newberry
9/27/2021,0.912344094,Newberry
9/28/2021,0.897593309,Newberry
9/29/2021,0.876964193,Newberry
9/30/2021,0.853889352,Newberry
10/1/2021,0.829546746,Newberry
10/2/2021,0.807655217,Newberry
10/3/2021,0.789825712,Newberry
10/4/2021,0.779390442,Newberry
10/5/2021,0.777027057,Newberry
10/6/2021,0.77614504,Newberry
10/7/2021,0.780343833,Newberry
10/8/2021,0.792805854,Newberry
10/9/2021,0.810131368,Newberry
10/10/2021,0.829981615,Newberry
10/11/2021,0.847905027,Newberry
10/12/2021,0.870936727,Newberry
10/13/2021,0.892276718,Newberry
10/14/2021,0.909017572,Newberry
10/15/2021,0.927968134,Newberry
10/16/2021,0.944785172,Newberry
10/17/2021,0.954138359,Newberry
10/18/2021,0.964302659,Newberry
10/19/2021,0.976877427,Newberry
10/20/2021,0.985001483,Newberry
10/21/2021,0.989692072,Newberry
10/22/2021,0.997153309,Newberry
10/23/2021,1.000027034,Newberry
10/24/2021,0.998979303,Newberry
10/25/2021,0.993274641,Newberry
10/26/2021,0.980478793,Newberry
10/27/2021,0.965836448,Newberry
10/28/2021,0.94357629,Newberry
10/29/2021,0.919015719,Newberry
10/30/2021,0.885201438,Newberry
10/31/2021,0.84836213,Newberry
11/1/2021,0.809495443,Newberry
11/2/2021,0.767460312,Newberry
11/3/2021,0.723598276,Newberry
11/4/2021,0.677357057,Newberry
11/5/2021,0.629985174,Newberry
11/6/2021,0.584697735,Newberry
11/7/2021,0.538697599,Newberry
11/8/2021,0.493097205,Newberry
11/9/2021,0.449499142,Newberry
11/10/2021,0.406766154,Newberry
11/11/2021,0.368791551,Newberry
11/12/2021,0.337450948,Newberry
11/13/2021,0.309851879,Newberry
11/14/2021,0.28986707,Newberry
11/15/2021,0.276159816,Newberry
11/16/2021,0.267158398,Newberry
11/17/2021,0.261071688,Newberry
11/18/2021,0.258690636,Newberry
11/19/2021,0.259813288,Newberry
11/20/2021,0.265560627,Newberry
11/21/2021,0.274440438,Newberry
11/22/2021,0.285995783,Newberry
11/23/2021,0.296693351,Newberry
11/24/2021,0.30935752,Newberry
11/25/2021,0.32481636,Newberry
11/26/2021,0.338893932,Newberry
11/27/2021,0.35179173,Newberry
11/28/2021,0.36427853,Newberry
11/29/2021,0.378889789,Newberry
11/30/2021,0.395190054,Newberry
12/1/2021,0.416142477,Newberry
12/2/2021,0.449538594,Newberry
12/3/2021,0.495473422,Newberry
12/4/2021,0.549046635,Newberry
12/5/2021,0.617291536,Newberry
12/6/2021,0.692989308,Newberry
12/7/2021,0.779591944,Newberry
12/8/2021,0.871864991,Newberry
12/9/2021,0.974674803,Newberry
12/10/2021,1.077184741,Newberry
12/11/2021,1.192316665,Newberry
12/12/2021,1.333602613,Newberry
12/13/2021,1.496607819,Newberry
12/14/2021,1.670702517,Newberry
12/15/2021,1.876145881,Newberry
12/16/2021,2.112126964,Newberry
12/17/2021,2.408935079,Newberry
12/18/2021,2.774018739,Newberry
12/19/2021,3.217827789,Newberry
12/20/2021,3.765035988,Newberry
12/21/2021,4.319581025,Newberry
12/22/2021,4.907685956,Newberry
12/23/2021,5.49047019,Newberry
12/24/2021,5.973932645,Newberry
12/25/2021,6.312973142,Newberry
12/26/2021,6.398401786,Newberry
12/27/2021,6.268904575,Newberry
12/28/2021,5.908114727,Newberry
12/29/2021,5.359114883,Newberry
12/30/2021,4.679282796,Newberry
12/31/2021,4.006416441,Newberry
1/1/2022,3.380167674,Newberry
1/2/2022,2.850481613,Newberry
1/3/2022,2.407387739,Newberry
1/4/2022,2.051453194,Newberry
1/5/2022,1.777876263,Newberry
1/6/2022,1.571953778,Newberry
1/7/2022,1.417837941,Newberry
1/8/2022,1.30526145,Newberry
1/9/2022,1.22170724,Newberry
1/10/2022,1.153118389,Newberry
1/11/2022,1.098251794,Newberry
1/12/2022,1.05333237,Newberry
1/13/2022,1.011053794,Newberry
1/14/2022,0.969567619,Newberry
1/15/2022,0.92930895,Newberry
1/16/2022,0.891506282,Newberry
1/17/2022,0.858394198,Newberry
1/18/2022,0.830892893,Newberry
1/19/2022,0.809391699,Newberry
1/20/2022,0.793591041,Newberry
1/21/2022,0.781779988,Newberry
1/22/2022,0.777641827,Newberry
1/23/2022,0.777477108,Newberry
1/24/2022,0.778560887,Newberry
1/25/2022,0.778016207,Newberry
1/26/2022,0.773016737,Newberry
1/27/2022,0.761266179,Newberry
1/28/2022,0.744778139,Newberry
1/29/2022,0.724747197,Newberry
1/30/2022,0.700373437,Newberry
1/31/2022,0.673985953,Newberry
2/1/2022,0.65041497,Newberry
2/2/2022,0.630624031,Newberry
2/3/2022,0.618342369,Newberry
2/4/2022,0.61500767,Newberry
2/5/2022,0.619169759,Newberry
2/6/2022,0.634515158,Newberry
2/7/2022,0.660181342,Newberry
2/8/2022,0.695573317,Newberry
2/9/2022,0.736488873,Newberry
2/10/2022,0.780188869,Newberry
2/11/2022,0.822400812,Newberry
2/12/2022,0.860415973,Newberry
2/13/2022,0.888118626,Newberry
2/14/2022,0.903022841,Newberry
2/15/2022,0.899577617,Newberry
2/16/2022,0.881978839,Newberry
2/17/2022,0.856790849,Newberry
2/18/2022,0.819796321,Newberry
2/19/2022,0.779576072,Newberry
2/20/2022,0.741172005,Newberry
2/21/2022,0.702811135,Newberry
2/22/2022,0.668476803,Newberry
2/23/2022,0.64168055,Newberry
2/24/2022,0.622532793,Newberry
2/25/2022,0.608638438,Newberry
2/26/2022,0.597619774,Newberry
2/27/2022,0.588580955,Newberry
2/28/2022,0.577279721,Newberry
3/1/2022,0.572318077,Newberry
3/2/2022,0.565060405,Newberry
3/3/2022,0.557987345,Newberry
3/4/2022,0.550870789,Newberry
3/5/2022,0.547330775,Newberry
3/6/2022,0.545750823,Newberry
3/7/2022,0.542593058,Newberry
3/8/2022,0.543223356,Newberry
3/9/2022,0.547682406,Newberry
3/10/2022,0.559310372,Newberry
3/11/2022,0.570852945,Newberry
3/12/2022,0.592850344,Newberry
3/13/2022,0.621193328,Newberry
3/14/2022,0.65349127,Newberry
3/15/2022,0.685724308,Newberry
3/16/2022,0.72236448,Newberry
3/17/2022,0.76074917,Newberry
3/18/2022,0.799717661,Newberry
3/19/2022,0.837361015,Newberry
3/20/2022,0.877385251,Newberry
3/21/2022,0.914302811,Newberry
3/22/2022,0.946908769,Newberry
3/23/2022,0.980274959,Newberry
3/24/2022,1.014940291,Newberry
3/25/2022,1.052655074,Newberry
3/26/2022,1.080439032,Newberry
3/27/2022,1.101217679,Newberry
3/28/2022,1.125697269,Newberry
3/29/2022,1.157848845,Newberry
3/30/2022,1.182205725,Newberry
3/31/2022,1.18770068,Newberry
4/1/2022,1.18420759,Newberry
4/2/2022,1.171836499,Newberry
4/3/2022,1.157171302,Newberry
4/4/2022,1.131918642,Newberry
4/5/2022,1.099560443,Newberry
4/6/2022,1.081488468,Newberry
4/7/2022,1.07260299,Newberry
4/8/2022,1.061194186,Newberry
4/9/2022,1.049355254,Newberry
4/10/2022,1.044340345,Newberry
4/11/2022,1.046240783,Newberry
4/12/2022,1.055188844,Newberry
4/13/2022,1.071846667,Newberry
4/14/2022,1.092237363,Newberry
4/15/2022,1.110022955,Newberry
4/16/2022,1.127750251,Newberry
4/17/2022,1.143650667,Newberry
4/18/2022,1.165795258,Newberry
4/19/2022,1.191575233,Newberry
4/20/2022,1.220829868,Newberry
4/21/2022,1.24795149,Newberry
4/22/2022,1.272018622,Newberry
4/23/2022,1.293143245,Newberry
4/24/2022,1.315468274,Newberry
4/25/2022,1.324285523,Newberry
4/26/2022,1.329121186,Newberry
4/27/2022,1.332872424,Newberry
4/28/2022,1.330366634,Newberry
4/29/2022,1.316882943,Newberry
4/30/2022,1.293770535,Newberry
5/1/2022,1.263612263,Newberry
5/2/2022,1.232873471,Newberry
5/3/2022,1.205934421,Newberry
5/4/2022,1.185199449,Newberry
5/5/2022,1.172980007,Newberry
5/6/2022,1.166609852,Newberry
5/7/2022,1.163991178,Newberry
5/8/2022,1.163460215,Newberry
5/9/2022,1.178633985,Newberry
5/10/2022,1.200528815,Newberry
5/11/2022,1.222283075,Newberry
5/12/2022,1.245962008,Newberry
5/13/2022,1.258937935,Newberry
5/14/2022,1.264989376,Newberry
5/15/2022,1.256367619,Newberry
5/16/2022,1.235233962,Newberry
5/17/2022,1.197440446,Newberry
5/18/2022,1.157445226,Newberry
5/19/2022,1.112754308,Newberry
5/20/2022,1.071398156,Newberry
