Date,County,Rt_EpiNow
1/29/2021,Pickens,0.931714301
1/30/2021,Pickens,0.924344012
1/31/2021,Pickens,0.913363968
2/1/2021,Pickens,0.901072417
2/2/2021,Pickens,0.885643074
2/3/2021,Pickens,0.870785448
2/4/2021,Pickens,0.857454591
2/5/2021,Pickens,0.847634143
2/6/2021,Pickens,0.842892127
2/7/2021,Pickens,0.841411198
2/8/2021,Pickens,0.842603566
2/9/2021,Pickens,0.846087048
2/10/2021,Pickens,0.852203959
2/11/2021,Pickens,0.860459064
2/12/2021,Pickens,0.868038106
2/13/2021,Pickens,0.876042956
2/14/2021,Pickens,0.881532051
2/15/2021,Pickens,0.883762481
2/16/2021,Pickens,0.882801493
2/17/2021,Pickens,0.882746734
2/18/2021,Pickens,0.880845468
2/19/2021,Pickens,0.881649725
2/20/2021,Pickens,0.881589749
2/21/2021,Pickens,0.88484244
2/22/2021,Pickens,0.883368126
2/23/2021,Pickens,0.884165192
2/24/2021,Pickens,0.884457176
2/25/2021,Pickens,0.886516999
2/26/2021,Pickens,0.889049769
2/27/2021,Pickens,0.892792969
2/28/2021,Pickens,0.940596552
3/1/2021,Pickens,0.948387966
3/2/2021,Pickens,0.953751039
3/3/2021,Pickens,0.958082718
3/4/2021,Pickens,0.96010849
3/5/2021,Pickens,0.960937254
3/6/2021,Pickens,0.96115444
3/7/2021,Pickens,0.958692458
3/8/2021,Pickens,0.957143804
3/9/2021,Pickens,0.958814452
3/10/2021,Pickens,0.962647977
3/11/2021,Pickens,0.969290247
3/12/2021,Pickens,0.977040471
3/13/2021,Pickens,0.984472122
3/14/2021,Pickens,0.991951379
3/15/2021,Pickens,0.998918264
3/16/2021,Pickens,1.003335674
3/17/2021,Pickens,1.006407247
3/18/2021,Pickens,1.007079901
3/19/2021,Pickens,1.006868749
3/20/2021,Pickens,1.003485671
3/21/2021,Pickens,0.999531248
3/22/2021,Pickens,0.993655814
3/23/2021,Pickens,0.98548742
3/24/2021,Pickens,0.97609565
3/25/2021,Pickens,0.967639122
3/26/2021,Pickens,0.958663315
3/27/2021,Pickens,0.949075064
3/28/2021,Pickens,0.942984584
3/29/2021,Pickens,0.938008454
3/30/2021,Pickens,0.936515719
3/31/2021,Pickens,0.935991124
4/1/2021,Pickens,0.935350636
4/2/2021,Pickens,0.932590956
4/3/2021,Pickens,0.926001405
4/4/2021,Pickens,0.919792034
4/5/2021,Pickens,0.912516361
4/6/2021,Pickens,0.904905497
4/7/2021,Pickens,0.897554001
4/8/2021,Pickens,0.890349015
4/9/2021,Pickens,0.883793759
4/10/2021,Pickens,0.88153157
4/11/2021,Pickens,0.899154168
4/12/2021,Pickens,0.896496948
4/13/2021,Pickens,0.898616026
4/14/2021,Pickens,0.900239779
4/15/2021,Pickens,0.904799024
4/16/2021,Pickens,0.911271111
4/17/2021,Pickens,0.918490431
4/18/2021,Pickens,0.926567222
4/19/2021,Pickens,0.936175514
4/20/2021,Pickens,0.945798816
4/21/2021,Pickens,0.942026219
4/22/2021,Pickens,0.945562329
4/23/2021,Pickens,0.947454242
4/24/2021,Pickens,0.946538254
4/25/2021,Pickens,0.945606353
4/26/2021,Pickens,0.942839918
4/27/2021,Pickens,0.941160513
4/28/2021,Pickens,0.938946892
4/29/2021,Pickens,0.933560427
4/30/2021,Pickens,0.927913741
5/1/2021,Pickens,0.920868768
5/2/2021,Pickens,0.914394161
5/3/2021,Pickens,0.908466019
5/4/2021,Pickens,0.900571447
5/5/2021,Pickens,0.896069417
5/6/2021,Pickens,0.889987812
5/7/2021,Pickens,0.882776727
5/8/2021,Pickens,0.877713771
5/9/2021,Pickens,0.871837776
5/10/2021,Pickens,0.868988247
5/11/2021,Pickens,0.865491355
5/12/2021,Pickens,0.864222185
5/13/2021,Pickens,0.862325752
5/14/2021,Pickens,0.862412134
5/15/2021,Pickens,0.860757361
5/16/2021,Pickens,0.861431883
5/17/2021,Pickens,0.862404268
5/18/2021,Pickens,0.865700279
5/19/2021,Pickens,0.871423877
5/20/2021,Pickens,0.875071058
5/21/2021,Pickens,0.878125498
5/22/2021,Pickens,0.881568177
5/23/2021,Pickens,0.884076143
5/24/2021,Pickens,0.886990007
5/25/2021,Pickens,0.888771064
5/26/2021,Pickens,0.889638965
5/27/2021,Pickens,0.890085838
5/28/2021,Pickens,0.888592248
5/29/2021,Pickens,0.883556176
5/30/2021,Pickens,0.877380981
5/31/2021,Pickens,0.867496412
6/1/2021,Pickens,0.857511342
6/2/2021,Pickens,0.846499355
6/3/2021,Pickens,0.834696804
6/4/2021,Pickens,0.823853263
6/5/2021,Pickens,0.814638829
6/6/2021,Pickens,0.808709474
6/7/2021,Pickens,0.803891925
6/8/2021,Pickens,0.801463305
6/9/2021,Pickens,0.8039892
6/10/2021,Pickens,0.810391194
6/11/2021,Pickens,0.818130214
6/12/2021,Pickens,0.827680091
6/13/2021,Pickens,0.840467427
6/14/2021,Pickens,0.851646511
6/15/2021,Pickens,0.864824296
6/16/2021,Pickens,0.880962455
6/17/2021,Pickens,0.897459205
6/18/2021,Pickens,0.915528533
6/19/2021,Pickens,0.934109694
6/20/2021,Pickens,0.950802742
6/21/2021,Pickens,0.962298051
6/22/2021,Pickens,0.974164121
6/23/2021,Pickens,0.986725521
6/24/2021,Pickens,1.000253601
6/25/2021,Pickens,1.02122115
6/26/2021,Pickens,1.04678759
6/27/2021,Pickens,1.07581751
6/28/2021,Pickens,1.10588308
6/29/2021,Pickens,1.135813545
6/30/2021,Pickens,1.168021885
7/1/2021,Pickens,1.203744969
7/2/2021,Pickens,1.243363391
7/3/2021,Pickens,1.284908204
7/4/2021,Pickens,1.32001079
7/5/2021,Pickens,1.351908028
7/6/2021,Pickens,1.381165939
7/7/2021,Pickens,1.406025831
7/8/2021,Pickens,1.531688479
7/9/2021,Pickens,1.552929029
7/10/2021,Pickens,1.571307155
7/11/2021,Pickens,1.589457192
7/12/2021,Pickens,1.598786754
7/13/2021,Pickens,1.603855658
7/14/2021,Pickens,1.604086573
7/15/2021,Pickens,1.602463335
7/16/2021,Pickens,1.601452821
7/17/2021,Pickens,1.592455837
7/18/2021,Pickens,1.58719832
7/19/2021,Pickens,1.574856799
7/20/2021,Pickens,1.556005265
7/21/2021,Pickens,1.535103536
7/22/2021,Pickens,1.506728905
7/23/2021,Pickens,1.475915052
7/24/2021,Pickens,1.445708247
7/25/2021,Pickens,1.415238508
7/26/2021,Pickens,1.386650289
7/27/2021,Pickens,1.362669848
7/28/2021,Pickens,1.342348337
7/29/2021,Pickens,1.325513853
7/30/2021,Pickens,1.31434487
7/31/2021,Pickens,1.306892606
8/1/2021,Pickens,1.301782266
8/2/2021,Pickens,1.294673677
8/3/2021,Pickens,1.285667155
8/4/2021,Pickens,1.276680818
8/5/2021,Pickens,1.265661982
8/6/2021,Pickens,1.25187014
8/7/2021,Pickens,1.234707107
8/8/2021,Pickens,1.216324713
8/9/2021,Pickens,1.195566626
8/10/2021,Pickens,1.177349444
8/11/2021,Pickens,1.190125247
8/12/2021,Pickens,1.178672145
8/13/2021,Pickens,1.164525315
8/14/2021,Pickens,1.152742832
8/15/2021,Pickens,1.087584496
8/16/2021,Pickens,1.076017343
8/17/2021,Pickens,1.068042617
8/18/2021,Pickens,1.0627629
8/19/2021,Pickens,1.060870384
8/20/2021,Pickens,1.059544887
8/21/2021,Pickens,1.055745309
8/22/2021,Pickens,1.051198017
8/23/2021,Pickens,1.046449583
8/24/2021,Pickens,1.040037985
8/25/2021,Pickens,1.033615762
8/26/2021,Pickens,1.023483573
8/27/2021,Pickens,1.01184353
8/28/2021,Pickens,1.000025335
8/29/2021,Pickens,0.98711066
8/30/2021,Pickens,0.974279313
8/31/2021,Pickens,0.960908636
9/1/2021,Pickens,0.950014255
9/2/2021,Pickens,0.940550745
9/3/2021,Pickens,0.93351242
9/4/2021,Pickens,0.927923534
9/5/2021,Pickens,0.922684447
9/6/2021,Pickens,0.920012756
9/7/2021,Pickens,0.917865979
9/8/2021,Pickens,0.917503187
9/9/2021,Pickens,0.917448138
9/10/2021,Pickens,0.917767943
9/11/2021,Pickens,0.918075683
9/12/2021,Pickens,0.917036354
9/13/2021,Pickens,0.915016143
9/14/2021,Pickens,0.912458407
9/15/2021,Pickens,0.911148295
9/16/2021,Pickens,0.909384884
9/17/2021,Pickens,0.906979992
9/18/2021,Pickens,0.90470943
9/19/2021,Pickens,0.902931158
9/20/2021,Pickens,0.9004365
9/21/2021,Pickens,0.896935643
9/22/2021,Pickens,0.891417506
9/23/2021,Pickens,0.885474985
9/24/2021,Pickens,0.880962865
9/25/2021,Pickens,0.87741272
9/26/2021,Pickens,0.874536531
9/27/2021,Pickens,0.870565158
9/28/2021,Pickens,0.868064279
9/29/2021,Pickens,0.865570542
9/30/2021,Pickens,0.864962041
10/1/2021,Pickens,0.864423536
10/2/2021,Pickens,0.866405796
10/3/2021,Pickens,0.868687333
10/4/2021,Pickens,0.870706878
10/5/2021,Pickens,0.870867654
10/6/2021,Pickens,0.873467038
10/7/2021,Pickens,0.877832944
10/8/2021,Pickens,0.884699547
10/9/2021,Pickens,0.890492976
10/10/2021,Pickens,0.896045093
10/11/2021,Pickens,0.901367554
10/12/2021,Pickens,0.906145925
10/13/2021,Pickens,0.911346054
10/14/2021,Pickens,0.917652723
10/15/2021,Pickens,0.921929196
10/16/2021,Pickens,0.925783313
10/17/2021,Pickens,0.927271886
10/18/2021,Pickens,0.927050849
10/19/2021,Pickens,0.92664498
10/20/2021,Pickens,0.921801612
10/21/2021,Pickens,0.916086921
10/22/2021,Pickens,0.90636254
10/23/2021,Pickens,0.895599327
10/24/2021,Pickens,0.880680863
10/25/2021,Pickens,0.866407649
10/26/2021,Pickens,0.847470211
10/27/2021,Pickens,0.826845227
10/28/2021,Pickens,0.802816239
10/29/2021,Pickens,0.782690113
10/30/2021,Pickens,0.7648347
10/31/2021,Pickens,0.744043754
11/1/2021,Pickens,0.722988055
11/2/2021,Pickens,0.700273056
11/3/2021,Pickens,0.673649502
11/4/2021,Pickens,0.644902488
11/5/2021,Pickens,0.61442924
11/6/2021,Pickens,0.585158009
11/7/2021,Pickens,0.554721505
11/8/2021,Pickens,0.525523018
11/9/2021,Pickens,0.499579432
11/10/2021,Pickens,0.476628039
11/11/2021,Pickens,0.457439103
11/12/2021,Pickens,0.439606986
11/13/2021,Pickens,0.426736501
11/14/2021,Pickens,0.414613038
11/15/2021,Pickens,0.406522733
11/16/2021,Pickens,0.401165258
11/17/2021,Pickens,0.397511583
11/18/2021,Pickens,0.395777053
11/19/2021,Pickens,0.396301616
11/20/2021,Pickens,0.398845501
11/21/2021,Pickens,0.403832632
11/22/2021,Pickens,0.413760752
11/23/2021,Pickens,0.42841635
11/24/2021,Pickens,0.446552229
11/25/2021,Pickens,0.468717178
11/26/2021,Pickens,0.4942945
11/27/2021,Pickens,0.525724403
11/28/2021,Pickens,0.559906983
11/29/2021,Pickens,0.598532383
11/30/2021,Pickens,0.639596365
12/1/2021,Pickens,0.684111284
12/2/2021,Pickens,0.73175656
12/3/2021,Pickens,0.784394173
12/4/2021,Pickens,0.842572186
12/5/2021,Pickens,0.907005863
12/6/2021,Pickens,0.977313109
12/7/2021,Pickens,1.052040366
12/8/2021,Pickens,1.133405058
12/9/2021,Pickens,1.217162439
12/10/2021,Pickens,1.316773688
12/11/2021,Pickens,1.425233721
12/12/2021,Pickens,1.544043331
12/13/2021,Pickens,1.672614376
12/14/2021,Pickens,1.808580615
12/15/2021,Pickens,1.945946822
12/16/2021,Pickens,2.095213762
12/17/2021,Pickens,2.259723875
12/18/2021,Pickens,2.440573451
12/19/2021,Pickens,2.625476024
12/20/2021,Pickens,2.818993883
12/21/2021,Pickens,3.037559829
12/22/2021,Pickens,3.284414892
12/23/2021,Pickens,3.544192177
12/24/2021,Pickens,3.789496549
12/25/2021,Pickens,3.975810708
12/26/2021,Pickens,4.048657089
12/27/2021,Pickens,3.992747944
12/28/2021,Pickens,3.810898888
12/29/2021,Pickens,3.538084643
12/30/2021,Pickens,3.223358128
12/31/2021,Pickens,2.917883771
1/1/2022,Pickens,2.652967649
1/2/2022,Pickens,2.427238415
1/3/2022,Pickens,2.238910509
1/4/2022,Pickens,2.068323252
1/5/2022,Pickens,1.914716425
1/6/2022,Pickens,1.773453528
1/7/2022,Pickens,1.645501983
1/8/2022,Pickens,1.530337291
1/9/2022,Pickens,1.429500685
1/10/2022,Pickens,1.340610371
1/11/2022,Pickens,1.264031069
1/12/2022,Pickens,1.198261232
1/13/2022,Pickens,1.139994108
1/14/2022,Pickens,1.091978094
1/15/2022,Pickens,1.048870316
1/16/2022,Pickens,1.007888525
1/17/2022,Pickens,0.9688915
1/18/2022,Pickens,0.930952784
1/19/2022,Pickens,0.893965751
1/20/2022,Pickens,0.857708081
1/21/2022,Pickens,0.820839242
1/22/2022,Pickens,0.784452487
1/23/2022,Pickens,0.751278003
1/24/2022,Pickens,0.72308852
1/25/2022,Pickens,0.70239953
1/26/2022,Pickens,0.686125204
1/27/2022,Pickens,0.677009553
1/28/2022,Pickens,0.671081509
1/29/2022,Pickens,0.668865854
1/30/2022,Pickens,0.66886114
1/31/2022,Pickens,0.669480413
2/1/2022,Pickens,0.670091309
2/2/2022,Pickens,0.670602331
2/3/2022,Pickens,0.670605483
2/4/2022,Pickens,0.66892177
2/5/2022,Pickens,0.666320623
2/6/2022,Pickens,0.663180949
2/7/2022,Pickens,0.660802248
2/8/2022,Pickens,0.658226575
2/9/2022,Pickens,0.656192142
2/10/2022,Pickens,0.655283724
2/11/2022,Pickens,0.656401238
2/12/2022,Pickens,0.658674206
2/13/2022,Pickens,0.663698245
2/14/2022,Pickens,0.670521191
2/15/2022,Pickens,0.677490454
2/16/2022,Pickens,0.683335259
2/17/2022,Pickens,0.687248555
2/18/2022,Pickens,0.688725442
2/19/2022,Pickens,0.685951719
2/20/2022,Pickens,0.679886109
2/21/2022,Pickens,0.671785278
2/22/2022,Pickens,0.661936353
2/23/2022,Pickens,0.650848503
2/24/2022,Pickens,0.639311113
2/25/2022,Pickens,0.628015674
2/26/2022,Pickens,0.618316184
2/27/2022,Pickens,0.610699185
2/28/2022,Pickens,0.606631691
3/1/2022,Pickens,0.606397487
3/2/2022,Pickens,0.610329438
3/3/2022,Pickens,0.61911609
3/4/2022,Pickens,0.631155428
3/5/2022,Pickens,0.649038208
3/6/2022,Pickens,0.667935805
3/7/2022,Pickens,0.691559185
3/8/2022,Pickens,0.716892208
3/9/2022,Pickens,0.743205276
3/10/2022,Pickens,0.769877338
3/11/2022,Pickens,0.797195541
3/12/2022,Pickens,0.82453655
3/13/2022,Pickens,0.850508752
3/14/2022,Pickens,0.87675201
3/15/2022,Pickens,0.903015382
3/16/2022,Pickens,0.929983082
3/17/2022,Pickens,0.957752547
3/18/2022,Pickens,0.986166918
3/19/2022,Pickens,1.015099426
3/20/2022,Pickens,1.041681931
3/21/2022,Pickens,1.06285646
3/22/2022,Pickens,1.079266092
3/23/2022,Pickens,1.092948467
3/24/2022,Pickens,1.099143391
3/25/2022,Pickens,1.100687976
3/26/2022,Pickens,1.096676058
3/27/2022,Pickens,1.0900906
3/28/2022,Pickens,1.081211907
3/29/2022,Pickens,1.068684268
3/30/2022,Pickens,1.055101313
3/31/2022,Pickens,1.042745225
4/1/2022,Pickens,1.032719767
4/2/2022,Pickens,1.024589115
4/3/2022,Pickens,1.014008692
4/4/2022,Pickens,1.008145185
4/5/2022,Pickens,1.003232926
4/6/2022,Pickens,1.000004342
4/7/2022,Pickens,0.996507666
4/8/2022,Pickens,0.994019082
4/9/2022,Pickens,0.991908519
4/10/2022,Pickens,0.990206125
4/11/2022,Pickens,0.989322731
4/12/2022,Pickens,0.992077725
4/13/2022,Pickens,0.993414471
4/14/2022,Pickens,0.990395647
4/15/2022,Pickens,0.988220053
4/16/2022,Pickens,0.989637151
4/17/2022,Pickens,0.991723576
4/18/2022,Pickens,0.997442341
4/19/2022,Pickens,1.005944491
4/20/2022,Pickens,1.014362993
4/21/2022,Pickens,1.02383739
4/22/2022,Pickens,1.031110486
4/23/2022,Pickens,1.035166117
4/24/2022,Pickens,1.036256438
4/25/2022,Pickens,1.038090831
4/26/2022,Pickens,1.043142287
4/27/2022,Pickens,1.051835981
4/28/2022,Pickens,1.061263806
4/29/2022,Pickens,1.078088548
4/30/2022,Pickens,1.098675896
5/1/2022,Pickens,1.124006757
5/2/2022,Pickens,1.154266787
5/3/2022,Pickens,1.183679354
5/4/2022,Pickens,1.212471862
5/5/2022,Pickens,1.240402534
5/6/2022,Pickens,1.267778807
5/7/2022,Pickens,1.290330845
5/8/2022,Pickens,1.309559505
5/9/2022,Pickens,1.322499956
5/10/2022,Pickens,1.328193906
5/11/2022,Pickens,1.32917816
5/12/2022,Pickens,1.321655695
5/13/2022,Pickens,1.305524037
5/14/2022,Pickens,1.284936952
5/15/2022,Pickens,1.261655969
5/16/2022,Pickens,1.231238849
5/17/2022,Pickens,1.19838684
5/18/2022,Pickens,1.165830672
5/19/2022,Pickens,1.137943058
5/20/2022,Pickens,1.113240658
5/21/2022,Pickens,1.089130977
5/22/2022,Pickens,1.068040956
5/23/2022,Pickens,1.053286142
5/24/2022,Pickens,1.041843584
5/25/2022,Pickens,1.032733685
5/26/2022,Pickens,1.026418846
5/27/2022,Pickens,1.02396247
5/28/2022,Pickens,1.022022963
5/29/2022,Pickens,1.018160577
5/30/2022,Pickens,1.015774828
5/31/2022,Pickens,1.017435648
6/1/2022,Pickens,1.019466627
6/2/2022,Pickens,1.024134771
6/3/2022,Pickens,1.030544504
6/4/2022,Pickens,1.036532815
6/5/2022,Pickens,1.044588889
6/6/2022,Pickens,1.052555656
6/7/2022,Pickens,1.060952926
6/8/2022,Pickens,1.068999223
6/9/2022,Pickens,1.074909302
6/10/2022,Pickens,1.079670078
6/11/2022,Pickens,1.081434821
6/12/2022,Pickens,1.082795623
6/13/2022,Pickens,1.080468931
6/14/2022,Pickens,1.07453245
6/15/2022,Pickens,1.066786086
6/16/2022,Pickens,1.05816327
6/17/2022,Pickens,1.051367829
6/18/2022,Pickens,1.046782331
6/19/2022,Pickens,1.042397266
6/20/2022,Pickens,1.040036558
6/21/2022,Pickens,1.03697278
6/22/2022,Pickens,1.03776333
6/23/2022,Pickens,1.041076104
6/24/2022,Pickens,1.050838645
6/25/2022,Pickens,1.06288516
6/26/2022,Pickens,1.079338089
6/27/2022,Pickens,1.098681184
6/28/2022,Pickens,1.116504169
6/29/2022,Pickens,1.129835265
6/30/2022,Pickens,1.137855551
7/1/2022,Pickens,1.141028402
7/2/2022,Pickens,1.136952697
7/3/2022,Pickens,1.127225153
7/4/2022,Pickens,1.113000997
7/5/2022,Pickens,1.097094618
7/6/2022,Pickens,1.079961095
7/7/2022,Pickens,1.062253104
7/8/2022,Pickens,1.048310636
7/9/2022,Pickens,1.038246395
7/10/2022,Pickens,1.02985068
7/11/2022,Pickens,1.026011834
7/12/2022,Pickens,1.026980974
7/13/2022,Pickens,1.031530983
7/14/2022,Pickens,1.0406047
7/15/2022,Pickens,1.052364538
7/16/2022,Pickens,1.063675952
7/17/2022,Pickens,1.07590759
7/18/2022,Pickens,1.087835328
7/19/2022,Pickens,1.0950662
7/20/2022,Pickens,1.098970646
7/21/2022,Pickens,1.10181391
7/22/2022,Pickens,1.102257969
7/23/2022,Pickens,1.100043518
7/24/2022,Pickens,1.09567426
7/25/2022,Pickens,1.090205153
7/26/2022,Pickens,1.081080904
7/27/2022,Pickens,1.071145758
7/28/2022,Pickens,1.061008569
7/29/2022,Pickens,1.049282215
7/30/2022,Pickens,1.038750498
7/31/2022,Pickens,1.02922161
8/1/2022,Pickens,1.017480335
8/2/2022,Pickens,1.001967215
8/3/2022,Pickens,0.987042962
8/4/2022,Pickens,0.971468157
8/5/2022,Pickens,0.95688277
8/6/2022,Pickens,0.944093162
8/7/2022,Pickens,0.934625062
8/8/2022,Pickens,0.926529227
8/9/2022,Pickens,0.92357297
8/10/2022,Pickens,0.922453101
8/11/2022,Pickens,0.926440917
8/12/2022,Pickens,0.93146118
8/13/2022,Pickens,0.938501597
8/14/2022,Pickens,0.946551177
8/15/2022,Pickens,0.955551466
8/16/2022,Pickens,0.966387185
8/17/2022,Pickens,0.976839923
8/18/2022,Pickens,0.986684553
8/19/2022,Pickens,0.993561731
8/20/2022,Pickens,0.997905545
8/21/2022,Pickens,1.00087835
8/22/2022,Pickens,0.999686111
8/23/2022,Pickens,0.996463193
8/24/2022,Pickens,0.990181119
8/25/2022,Pickens,0.983650596
8/26/2022,Pickens,0.97822572
8/27/2022,Pickens,0.971550247
8/28/2022,Pickens,0.966128741
8/29/2022,Pickens,0.963340522
8/30/2022,Pickens,0.960001007
8/31/2022,Pickens,0.957932994
9/1/2022,Pickens,0.954674521
9/2/2022,Pickens,0.951986755
9/3/2022,Pickens,0.947086394
9/4/2022,Pickens,0.941011321
9/5/2022,Pickens,0.934423247
9/6/2022,Pickens,0.927191188
9/7/2022,Pickens,0.918869261
9/8/2022,Pickens,0.912423787
9/9/2022,Pickens,0.905778251
9/10/2022,Pickens,0.900218367
9/11/2022,Pickens,0.895633515
9/12/2022,Pickens,0.89425073
9/13/2022,Pickens,0.89662261
9/14/2022,Pickens,0.899617806
9/15/2022,Pickens,0.903747335
9/16/2022,Pickens,0.909498287
9/17/2022,Pickens,0.914850291
9/18/2022,Pickens,0.91836719
9/19/2022,Pickens,0.920492225
9/20/2022,Pickens,0.924752283
9/21/2022,Pickens,0.927196233
9/22/2022,Pickens,0.927700257
9/23/2022,Pickens,0.927370472
9/24/2022,Pickens,0.922909547
9/25/2022,Pickens,0.917586412
9/26/2022,Pickens,0.909317944
9/27/2022,Pickens,0.899697235
9/28/2022,Pickens,0.890343441
9/29/2022,Pickens,0.881487386
9/30/2022,Pickens,0.87339277
10/1/2022,Pickens,0.864541678
10/2/2022,Pickens,0.856920013
10/3/2022,Pickens,0.849706004
10/4/2022,Pickens,0.843233312
10/5/2022,Pickens,0.838469828
10/6/2022,Pickens,0.834832432
10/7/2022,Pickens,0.833071897
10/8/2022,Pickens,0.833500997
10/9/2022,Pickens,0.836909333
10/10/2022,Pickens,0.845832302
10/11/2022,Pickens,0.858397983
10/12/2022,Pickens,0.872893096
10/13/2022,Pickens,0.89120745
10/14/2022,Pickens,0.91090792
10/15/2022,Pickens,0.934039893
10/16/2022,Pickens,0.95477922
10/17/2022,Pickens,0.975459625
10/18/2022,Pickens,0.997252518
10/19/2022,Pickens,1.017216025
10/20/2022,Pickens,1.035638583
10/21/2022,Pickens,1.048047918
10/22/2022,Pickens,1.060041677
10/23/2022,Pickens,1.073913602
10/24/2022,Pickens,1.087438453
10/25/2022,Pickens,1.100536342
10/26/2022,Pickens,1.113071935
10/27/2022,Pickens,1.124429539
10/28/2022,Pickens,1.133527063
10/29/2022,Pickens,1.139673138
10/30/2022,Pickens,1.143155909
10/31/2022,Pickens,1.143683849
11/1/2022,Pickens,1.143613668
11/2/2022,Pickens,1.142182287
11/3/2022,Pickens,1.13820988
11/4/2022,Pickens,1.131452321
11/5/2022,Pickens,1.121272335
11/6/2022,Pickens,1.106453981
11/7/2022,Pickens,1.092084947
11/8/2022,Pickens,1.074352631
11/9/2022,Pickens,1.05670169
11/10/2022,Pickens,1.040501143
11/11/2022,Pickens,1.025628269
11/12/2022,Pickens,1.010649854
11/13/2022,Pickens,0.998757391
11/14/2022,Pickens,0.990756807
11/15/2022,Pickens,0.983720234
11/16/2022,Pickens,0.978648822
11/17/2022,Pickens,0.978108799
11/18/2022,Pickens,0.979733913
11/19/2022,Pickens,0.984805777
11/20/2022,Pickens,0.989183127
11/21/2022,Pickens,0.996123162
11/22/2022,Pickens,1.007539463
11/23/2022,Pickens,1.022283694
11/24/2022,Pickens,1.040198777
11/25/2022,Pickens,1.058074541
11/26/2022,Pickens,1.073243774
11/27/2022,Pickens,1.084893626
11/28/2022,Pickens,1.097054839
11/29/2022,Pickens,1.110442781
11/30/2022,Pickens,1.124195815
12/1/2022,Pickens,1.137407768
12/2/2022,Pickens,1.145132925
12/3/2022,Pickens,1.150776225
12/4/2022,Pickens,1.153263844
12/5/2022,Pickens,1.152343819
12/6/2022,Pickens,1.148181846
12/7/2022,Pickens,1.140819128
12/8/2022,Pickens,1.136183005
12/9/2022,Pickens,1.133705389
12/10/2022,Pickens,1.131193634
12/11/2022,Pickens,1.130232851
12/12/2022,Pickens,1.125949483
12/13/2022,Pickens,1.122325046
12/14/2022,Pickens,1.119851781
12/15/2022,Pickens,1.119308688
12/16/2022,Pickens,1.12085528
12/17/2022,Pickens,1.121393786
12/18/2022,Pickens,1.11621483
12/19/2022,Pickens,1.107792177
12/20/2022,Pickens,1.097917475
12/21/2022,Pickens,1.086448214
12/22/2022,Pickens,1.073597087
12/23/2022,Pickens,1.058820496
12/24/2022,Pickens,1.042226326
12/25/2022,Pickens,1.024642498
12/26/2022,Pickens,1.009646843
12/27/2022,Pickens,0.996165229
12/28/2022,Pickens,0.986940217
12/29/2022,Pickens,0.977050134
12/30/2022,Pickens,0.966042664
12/31/2022,Pickens,0.956154396
1/1/2023,Pickens,0.948405337
1/2/2023,Pickens,0.943606201
1/3/2023,Pickens,0.939414114
1/4/2023,Pickens,0.935901008
1/5/2023,Pickens,0.930641262
1/6/2023,Pickens,0.926817942
1/7/2023,Pickens,0.922728068
1/8/2023,Pickens,0.920532991
1/9/2023,Pickens,0.918440304
1/10/2023,Pickens,0.916266237
1/11/2023,Pickens,0.917483363
1/12/2023,Pickens,0.918261375
1/13/2023,Pickens,0.920596514
1/14/2023,Pickens,0.925959165
1/15/2023,Pickens,0.929752392
1/16/2023,Pickens,0.93401652
1/17/2023,Pickens,0.934982999
1/18/2023,Pickens,0.935021532
1/19/2023,Pickens,0.932406418
1/20/2023,Pickens,0.930156862
1/21/2023,Pickens,0.926591957
1/22/2023,Pickens,0.923542796
1/23/2023,Pickens,0.92003764
1/24/2023,Pickens,0.91895583
1/25/2023,Pickens,0.918766528
1/26/2023,Pickens,0.921380758
1/27/2023,Pickens,0.930695714
1/28/2023,Pickens,0.941993291
1/29/2023,Pickens,0.957964459
1/30/2023,Pickens,0.976725082
1/31/2023,Pickens,0.997981504
2/1/2023,Pickens,1.019071898
2/2/2023,Pickens,1.040198498
2/3/2023,Pickens,1.060431484
2/4/2023,Pickens,1.075241704
2/5/2023,Pickens,1.087216919
2/6/2023,Pickens,1.09534646
2/7/2023,Pickens,1.097673262
2/8/2023,Pickens,1.096474929
2/9/2023,Pickens,1.091564687
2/10/2023,Pickens,1.083783649
2/11/2023,Pickens,1.075173975
2/12/2023,Pickens,1.065711233
2/13/2023,Pickens,1.055909477
2/14/2023,Pickens,1.044356438
2/15/2023,Pickens,1.033943784
2/16/2023,Pickens,1.021330375
2/17/2023,Pickens,1.013499068
2/18/2023,Pickens,1.007023294
2/19/2023,Pickens,1.002200252
2/20/2023,Pickens,0.996464608
2/21/2023,Pickens,0.988534848
2/22/2023,Pickens,0.982087374
2/23/2023,Pickens,0.97311395
2/24/2023,Pickens,0.958475333
2/25/2023,Pickens,0.941318191
2/26/2023,Pickens,0.921182881
2/27/2023,Pickens,0.901401804
2/28/2023,Pickens,0.882385692
3/1/2023,Pickens,0.862345949
3/2/2023,Pickens,0.843900192
3/3/2023,Pickens,0.826822762
3/4/2023,Pickens,0.813181724
3/5/2023,Pickens,0.801714291
3/6/2023,Pickens,0.792380478
3/7/2023,Pickens,0.78364773
3/8/2023,Pickens,0.774838935
3/9/2023,Pickens,0.768562595
3/10/2023,Pickens,0.761160304
3/11/2023,Pickens,0.752255461
3/12/2023,Pickens,0.746826826
3/13/2023,Pickens,0.73922879
3/14/2023,Pickens,0.733044315
3/15/2023,Pickens,0.726899481
6/1/2020,Richland,1.150018957
